Id,Label,timeset,lat,lng,kind of node,weight,modularity_class,indegree,outdegree,Degree,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,pr_rank,pr_rank_min-max-normalized,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
https://www.instagram.com/birkenspanner/,birkenspanner,,,,a,1,7,22,40,62,22,0.01018,0.471541,0.151769,563.339078,0.089693,6,0.297849,0.324398,1920.925955
https://www.instagram.com/continentalconcerts1998/,continentalconcerts1998,,,,a,1,0,2,18,20,2,0.000925,0.471541,0.120881,51.513609,0.008202,5,0.322967,0.350957,75.100165
https://www.instagram.com/designgipfel/,designgipfel,,,,a,1,1,22,60,82,22,0.01018,0.471541,0.16022,772.881542,0.123056,5,0.36266,0.395617,12608.688816
https://www.instagram.com/fraupassmann/,fraupassmann,,,,a,1,7,61,20,81,61,0.028228,0.471541,0.193985,615.166914,0.097945,7,0.23968,0.256957,6569.521909
https://www.instagram.com/gu_our_label/,gu_our_label,,,,a,1,0,2,11,13,2,0.000925,0.471541,0.120426,51.513609,0.008202,6,0.293718,0.316713,180.486808
https://www.instagram.com/katherina_lindenblatt/,katherina_lindenblatt,,51.959302,7.639882,a,1,7,6,39,45,6,0.002776,0.471541,0.133176,154.929571,0.024667,6,0.32316,0.349437,1085.108911
https://www.instagram.com/kulturort_depot_dortmund/,kulturort_depot_dortmund,,51.532887,7.452797,a,1,2,75,69,144,75,0.034706,0.471541,0.183748,2060.453247,0.328059,5,0.381963,0.409468,12010.385005
https://www.instagram.com/schwarzes.gold/,schwarzes.gold,,,,a,1,1,,,,,,,,,,,,,
https://www.instagram.com/schwesterewald/,schwesterewald,,,,a,1,7,20,24,44,20,0.009255,0.471541,0.163491,151.038724,0.024048,7,0.22606,0.245622,3275.769284
https://www.instagram.com/blackpigeon_do/,blackpigeon_do,,51.521049,7.446426,a,1,2,7,10,17,7,0.003239,0.471541,0.146093,154.547061,0.024607,5,0.314869,0.341543,442.034541
https://www.instagram.com/brand_eins/,brand_eins,,,,a,1,7,42,26,68,42,0.019435,0.471541,0.189696,1175.471158,0.187155,5,0.303371,0.325702,18234.286927
https://www.instagram.com/christianwind/,christianwind,,,,a,1,3,8,89,97,8,0.003702,0.471541,0.157232,103.029279,0.016404,6,0.265031,0.303997,6267.864849
https://www.instagram.com/doyoudevelop/,doyoudevelop,,,,a,1,4,2,29,31,2,0.000925,0.471541,0.111253,0,0,7,0.217918,0.241575,117.529596
https://www.instagram.com/galerieonrust/,galerieonrust,,,,a,1,3,12,48,60,12,0.005553,0.471541,0.131213,155.960359,0.024832,6,0.278135,0.304653,975.157439
https://www.instagram.com/galleryweekendberlin/,galleryweekendberlin,,52.501368,13.364523,a,1,3,25,42,67,25,0.011569,0.471541,0.162222,657.370648,0.104665,6,0.244178,0.271242,771.518773
https://www.instagram.com/hauskonstruktiv/,hauskonstruktiv,,47.372586,8.532311,a,1,3,24,21,45,24,0.011106,0.471541,0.157955,717.168528,0.114185,6,0.26271,0.28331,460.591177
https://www.instagram.com/krefelder_kunstverein/,krefelder_kunstverein,,51.333354,6.558005,a,1,3,14,38,52,14,0.006478,0.471541,0.150863,567.402001,0.09034,5,0.331339,0.357145,823.249534
https://www.instagram.com/kunsthalle_ka/,kunsthalle_ka,,49.011937,8.399712,a,1,3,15,30,45,15,0.006941,0.471541,0.157129,559.112194,0.08902,5,0.32762,0.351466,3866.181882
https://www.instagram.com/nordstadtpflanze/,nordstadtpflanze,,,,a,1,7,,,,,,,,,,,,,
https://www.instagram.com/spike_art_magazine/,spike_art_magazine,,,,a,1,3,40,67,107,40,0.01851,0.471541,0.165804,1214.61674,0.193388,5,0.297398,0.328488,9631.443933
https://www.instagram.com/abokiste24/,abokiste24,,51.530688,7.632385,a,1,1,46,31,77,46,0.021286,0.471541,0.171485,1331.97948,0.212074,5,0.348725,0.379838,13505.293123
https://www.instagram.com/annekedunkhase_photography/,annekedunkhase_photography,,51.525555,7.442963,a,1,2,18,26,44,18,0.008329,0.471541,0.159159,618.061525,0.098406,5,0.356848,0.377716,2925.336918
https://www.instagram.com/chrsmcgre/,chrsmcgre,,,,a,1,7,4,61,65,4,0.001851,0.471541,0.135773,103.026954,0.016404,5,0.37513,0.407199,1767.118588
https://www.instagram.com/david_curtis/,david_curtis,,,,a,1,2,21,87,108,21,0.009718,0.471541,0.157232,412.250824,0.065637,5,0.43707,0.467454,25274.297279
https://www.instagram.com/druckundideen/,druckundideen,,51.477307,7.493994,a,1,2,2,19,21,2,0.000925,0.471541,0.135467,103.031817,0.016404,5,0.342422,0.359537,100.864285
https://www.instagram.com/electric_cellist/,electric_cellist,,,,a,1,6,,,,,,,,,,,,,
https://www.instagram.com/heimatdesign_official/,heimatdesign_official,,,,a,1,2,43,42,85,43,0.019898,0.471541,0.171118,1386.746479,0.220793,5,0.386197,0.410509,4353.965283
https://www.instagram.com/ibims_art/,ibims_art,,,,a,1,2,15,37,52,15,0.006941,0.471541,0.160007,514.959052,0.08199,5,0.381963,0.408117,5221.050336
https://www.instagram.com/karin.goetz/,karin.goetz,,51.505324,7.452231,a,1,1,3,10,13,3,0.001388,0.471541,0.117482,0,0,6,0.287502,0.303387,11.895125
https://www.instagram.com/projektspeicher/,projektspeicher,,51.52622,7.446947,a,1,2,52,65,117,52,0.024063,0.471541,0.174221,1184.789373,0.188639,4,0.43045,0.45652,16664.95463
https://www.instagram.com/rekorder_nordstadt/,rekorder_nordstadt,,51.521599,7.448705,a,1,2,103,138,241,103,0.047663,0.471541,0.188431,2520.010823,0.401228,4,0.461243,0.493711,83953.192613
https://www.instagram.com/bioku_bochum_unverpackt/,bioku_bochum_unverpackt,,51.486632,7.214504,a,1,7,46,80,126,46,0.021286,0.471541,0.171669,1690.435065,0.269146,4,0.38489,0.418981,24991.212115
https://www.instagram.com/discoverrecordstorebochum/,discoverrecordstorebochum,,51.481251,7.220114,a,1,6,18,30,48,18,0.008329,0.471541,0.145386,617.809083,0.098366,5,0.36505,0.38946,6817.132538
https://www.instagram.com/benediktsprenker/,benediktsprenker,,51.781278,8.011351,a,1,1,13,42,55,13,0.006016,0.471541,0.129865,463.731373,0.073834,5,0.339143,0.365656,3399.94217
https://www.instagram.com/hofheidbauer/,hofheidbauer,,51.596026,7.337065,a,1,1,12,7,19,12,0.005553,0.471541,0.130535,308.900387,0.049182,5,0.296215,0.309853,132.052585
https://www.instagram.com/trueffelwerk/,trueffelwerk,,51.632734,7.195364,a,1,1,23,38,61,23,0.010643,0.471541,0.15515,773.583147,0.123168,5,0.350365,0.379136,10707.614877
https://www.instagram.com/die_ann_kristin/,die_ann_kristin,,,,a,1,5,3,18,21,3,0.001388,0.471541,0.140047,51.513355,0.008202,5,0.310211,0.337415,5.583333
https://www.instagram.com/amtsbergluise/,amtsbergluise,,,,a,1,7,11,25,36,11,0.00509,0.471541,0.158268,205.953693,0.032791,6,0.248048,0.269035,1698.120749
https://www.instagram.com/annazimmt/,annazimmt,,,,a,1,6,4,28,32,4,0.001851,0.471541,0.12882,102.990742,0.016398,5,0.354796,0.379205,302.128916
https://www.instagram.com/astatudortmund/,astatudortmund,,51.494256,7.417124,a,1,2,28,27,55,28,0.012957,0.471541,0.170451,721.153957,0.11482,5,0.352078,0.380702,979.58507
https://www.instagram.com/buuu.ch/,buuu.ch,,,,a,1,7,4,10,14,4,0.001851,0.471541,0.14339,103.017133,0.016402,6,0.249192,0.265208,248.066622
https://www.instagram.com/captain_muesli/,captain_muesli,,,,a,1,0,3,20,23,3,0.001388,0.471541,0.120941,51.513609,0.008202,6,0.302436,0.329475,328.756309
https://www.instagram.com/coucou.banane/,coucou.banane,,,,a,1,4,,,,,,,,,,,,,
https://www.instagram.com/fluter/,fluter,,,,a,1,7,47,60,107,47,0.021749,0.471541,0.190222,613.977218,0.097756,6,0.275159,0.309267,21304.118419
https://www.instagram.com/hanseatic_help/,hanseatic_help,,53.544792,9.932598,a,1,7,4,19,23,4,0.001851,0.471541,0.142455,105.099952,0.016734,6,0.245846,0.266806,20.732191
https://www.instagram.com/naturlandkind/,naturlandkind,,,,a,1,7,76,32,108,76,0.035169,0.471541,0.187549,1495.362297,0.238087,6,0.269461,0.296636,7386.505823
https://www.instagram.com/ovalofficebar/,ovalofficebar,,51.470703,7.221215,a,1,6,27,43,70,27,0.012494,0.471541,0.161026,1029.83186,0.163967,5,0.348781,0.372307,3191.21963
https://www.instagram.com/rlo25/,rlo25,,,,a,1,7,2,58,60,2,0.000925,0.471541,0.138713,51.513218,0.008202,5,0.361264,0.387739,1053.32928
https://www.instagram.com/seawatchcrew/,seawatchcrew,,,,a,1,7,58,22,80,58,0.026839,0.471541,0.183677,671.705327,0.106947,6,0.27,0.288017,6347.630762
https://www.instagram.com/magnificent.music/,magnificent.music,,,,a,1,0,14,21,35,14,0.006478,0.471541,0.131608,103.035026,0.016405,6,0.302903,0.328889,5657.061992
https://www.instagram.com/palp_festival/,palp_festival,,,,a,1,3,3,16,19,3,0.001388,0.471541,0.12082,51.513609,0.008202,7,0.236401,0.257864,1291.274276
https://www.instagram.com/roughtrade/,roughtrade,,,,a,1,0,15,14,29,15,0.006941,0.471541,0.142539,211.360402,0.033652,7,0.229372,0.247802,8442.575275
https://www.instagram.com/bananeira_fairtrade/,bananeira_fairtrade,,49.562365,10.988153,a,1,7,25,54,79,25,0.011569,0.471541,0.151053,871.115431,0.138696,5,0.32186,0.358596,4733.13332
https://www.instagram.com/natuerlichunverpackt/,natuerlichunverpackt,,51.962584,7.64464,a,1,7,20,30,50,20,0.009255,0.471541,0.135735,762.595321,0.121418,6,0.279648,0.309954,1309.657295
https://www.instagram.com/ruhrmuehle/,ruhrmuehle,,51.539026,6.943941,a,1,1,13,21,34,13,0.006016,0.471541,0.130571,463.575304,0.073809,5,0.331288,0.361914,637.497608
https://www.instagram.com/sdg_scouts/,sdg_scouts,,,,a,1,7,6,85,91,6,0.002776,0.471541,0.14195,51.513355,0.008202,5,0.371453,0.411782,687.4398
https://www.instagram.com/isitfiction/,isitfiction,,,,a,1,7,3,34,37,3,0.001388,0.471541,0.14771,100.526839,0.016006,5,0.359341,0.385108,7308.562986
https://www.instagram.com/yvnn_jhnnsn/,yvnn_jhnnsn,,,,a,1,2,11,48,59,11,0.00509,0.471541,0.156924,412.237932,0.065635,4,0.38954,0.414853,2872.665367
https://www.instagram.com/fleur.mingo/,fleur.mingo,,,,a,1,7,3,21,24,3,0.001388,0.471541,0.146718,103.034953,0.016405,5,0.356377,0.377901,193.828546
https://www.instagram.com/davidcampany/,davidcampany,,,,a,1,4,10,18,28,10,0.004627,0.471541,0.134481,0,0,6,0.261596,0.281204,7057.127883
https://www.instagram.com/der_greif/,der_greif,,,,a,1,3,19,41,60,19,0.008792,0.471541,0.163491,358.897063,0.057142,6,0.255349,0.28179,6281.420832
https://www.instagram.com/everybodystreet/,everybodystreet,,,,a,1,4,15,29,44,15,0.006941,0.471541,0.128133,0,0,7,0.214137,0.235902,805.464362
https://www.instagram.com/fabro_diego/,fabro_diego,,,,a,1,4,,,,,,,,,,,,,
https://www.instagram.com/foam_magazine/,foam_magazine,,,,a,1,4,41,37,78,41,0.018973,0.471541,0.171853,562.676077,0.089588,7,0.224883,0.252975,11082.436022
https://www.instagram.com/fraenkelgallery/,fraenkelgallery,,,,a,1,4,10,40,50,10,0.004627,0.471541,0.139074,0,0,7,0.230179,0.25823,771.987616
https://www.instagram.com/fried_chicken/,fried_chicken,,,,a,1,4,,,,,,,,,,,,,
https://www.instagram.com/nowness/,nowness,,,,a,1,3,40,29,69,40,0.01851,0.471541,0.176395,687.808446,0.109511,6,0.233665,0.257091,7711.247527
https://www.instagram.com/photobookfinds/,photobookfinds,,,,a,1,4,3,41,44,3,0.001388,0.471541,0.114952,0,0,7,0.238095,0.265596,922.948043
https://www.instagram.com/photographmag/,photographmag,,,,a,1,4,26,53,79,26,0.012031,0.471541,0.157283,306.632295,0.048821,7,0.235499,0.265973,11621.18397
https://www.instagram.com/actnow_bochum/,actnow_bochum,,,,a,1,6,9,42,51,9,0.004165,0.471541,0.148716,360.392397,0.057381,4,0.365235,0.391975,1640.629786
https://www.instagram.com/christine.xls/,christine.xls,,,,a,1,2,13,40,53,13,0.006016,0.471541,0.156159,356.734322,0.056798,5,0.37908,0.402654,3728.286238
https://www.instagram.com/deichdeern_com/,deichdeern_com,,,,a,1,7,11,24,35,11,0.00509,0.471541,0.139478,260.482166,0.041473,7,0.248562,0.269781,2233.700016
https://www.instagram.com/depridisco/,depridisco,,,,a,1,7,5,33,38,5,0.002314,0.471541,0.149969,103.472656,0.016475,5,0.317087,0.349877,2278.784801
https://www.instagram.com/_wastelandrebel_/,_wastelandrebel_,,,,a,1,7,55,37,92,55,0.025451,0.471541,0.179091,1078.741043,0.171754,6,0.270406,0.29936,6430.968766
https://www.instagram.com/anne_imhof/,anne_imhof,,,,a,1,3,17,44,61,17,0.007867,0.471541,0.145166,458.449381,0.072993,6,0.250435,0.278079,571.822827
https://www.instagram.com/aufklo/,aufklo,,,,a,1,7,36,20,56,36,0.016659,0.471541,0.175237,303.511942,0.048324,6,0.26736,0.287901,5660.494214
https://www.instagram.com/hejorganic/,hejorganic,,51.504973,7.455716,a,1,1,38,21,59,38,0.017584,0.471541,0.165633,1076.546453,0.171404,6,0.312953,0.336204,6467.666915
https://www.instagram.com/junglueck/,junglueck,,48.094922,11.513756,a,1,7,20,21,41,20,0.009255,0.471541,0.145474,516.629827,0.082256,7,0.247849,0.270344,706.475916
https://www.instagram.com/ohshtfilm/,ohshtfilm,,,,a,1,7,2,6,8,2,0.000925,0.471541,0.146004,51.513355,0.008202,7,0.213039,0.225268,6.389767
https://www.instagram.com/demokratieinbewegung/,demokratieinbewegung,,52.357554,9.759327,a,1,7,4,24,28,4,0.001851,0.471541,0.148854,51.513355,0.008202,6,0.263704,0.288133,252.943024
https://www.instagram.com/gruenenrw/,gruenenrw,,,,a,1,7,8,19,27,8,0.003702,0.471541,0.136042,154.606456,0.024616,6,0.272075,0.286713,555.955291
https://www.instagram.com/helen_cecilia_/,helen_cecilia_,,,,a,1,3,2,29,31,2,0.000925,0.471541,0.106376,0,0,6,0.291498,0.320934,240.957304
https://www.instagram.com/kathrinadams/,kathrinadams,,,,a,1,2,5,28,33,5,0.002314,0.471541,0.129306,103.024601,0.016403,5,0.368349,0.390965,1341.421688
https://www.instagram.com/proasyl/,proasyl,,,,a,1,7,24,29,53,24,0.011106,0.471541,0.167363,207.049494,0.032966,6,0.292564,0.312716,9121.841159
https://www.instagram.com/seebrueckebochum/,seebrueckebochum,,,,a,1,6,23,20,43,23,0.010643,0.471541,0.156617,669.310263,0.106566,5,0.322532,0.340926,2967.170354
https://www.instagram.com/wandel.bewegt/,wandel.bewegt,,,,a,1,7,,,,,,,,,,,,,
https://www.instagram.com/wir_haben_es_satt/,wir_haben_es_satt,,,,a,1,7,24,55,79,24,0.011106,0.471541,0.164217,512.326884,0.081571,6,0.297644,0.327778,6273.605404
https://www.instagram.com/dielinke/,dielinke,,,,a,1,7,9,37,46,9,0.004165,0.471541,0.138393,51.516759,0.008202,6,0.271084,0.295972,4758.030688
https://www.instagram.com/seebrueckeoffiziell/,seebrueckeoffiziell,,,,a,1,7,59,13,72,59,0.027302,0.471541,0.1827,778.881567,0.124011,5,0.281323,0.297577,4396.768105
https://www.instagram.com/bluebagrecords/,bluebagrecords,,,,a,1,0,4,19,23,4,0.001851,0.471541,0.120911,51.513609,0.008202,8,0.203065,0.21791,42.490556
https://www.instagram.com/cinematography.ae/,cinematography.ae,,,,a,1,0,,,,,,,,,,,,,
https://www.instagram.com/colleencosmomurphy/,colleencosmomurphy,,,,a,1,0,4,6,10,4,0.001851,0.471541,0.121954,105.280068,0.016762,8,0.183097,0.194355,204.579309
https://www.instagram.com/rushhourstore/,rushhourstore,,52.374755,4.890477,a,1,0,6,3,9,6,0.002776,0.471541,0.123745,156.765992,0.02496,8,0.181956,0.190876,167.60405
https://www.instagram.com/earthlessrips/,earthlessrips,,,,a,1,0,11,14,25,11,0.00509,0.471541,0.123554,51.513609,0.008202,7,0.254177,0.272342,654.233817
https://www.instagram.com/championvinylbochum/,championvinylbochum,,51.472393,7.122995,a,1,0,5,16,21,5,0.002314,0.471541,0.133844,154.511439,0.024601,6,0.310434,0.336412,439.689744
https://www.instagram.com/davidseul/,davidseul,,,,a,1,4,7,51,58,7,0.003239,0.471541,0.138353,154.573333,0.024611,5,0.373573,0.399606,6019.082782
https://www.instagram.com/freeco_contemplation/,freeco_contemplation,,,,a,1,6,5,32,37,5,0.002314,0.471541,0.126647,100.30882,0.015971,5,0.35162,0.376366,2732.05241
https://www.instagram.com/kristinamariapeters/,kristinamariapeters,,,,a,1,6,6,37,43,6,0.002776,0.471541,0.129655,102.98595,0.016397,5,0.349232,0.373974,2134.590167
https://www.instagram.com/olaf_kroeck/,olaf_kroeck,,,,a,1,6,19,48,67,19,0.008792,0.471541,0.155351,617.976579,0.098392,5,0.367284,0.394807,6208.689763
https://www.instagram.com/coogansbluffband/,coogansbluffband,,,,a,1,0,9,15,24,9,0.004165,0.471541,0.131069,103.035026,0.016405,6,0.294559,0.318603,872.500682
https://www.instagram.com/henrywardeck/,henrywardeck,,,,a,1,0,6,19,25,6,0.002776,0.471541,0.120972,51.513609,0.008202,6,0.296012,0.321003,786.037759
https://www.instagram.com/noisolution/,noisolution,,,,a,1,0,12,21,33,12,0.005553,0.471541,0.131969,103.035026,0.016405,6,0.285714,0.304846,695.801256
https://www.instagram.com/claudiadelatorrea/,claudiadelatorrea,,,,a,1,3,7,30,37,7,0.003239,0.471541,0.130076,51.51261,0.008202,6,0.291813,0.315787,2696.191873
https://www.instagram.com/deichtorhallenhamburg/,deichtorhallenhamburg,,53.547257,10.006761,a,1,3,53,53,106,53,0.024526,0.471541,0.183187,1371.844977,0.218421,6,0.27537,0.308634,13110.197494
https://www.instagram.com/emscherkunst/,emscherkunst,,,,a,1,3,24,58,82,24,0.011106,0.471541,0.169608,823.960454,0.131188,5,0.348612,0.378974,2854.882167
https://www.instagram.com/kaifischerdotorg/,kaifischerdotorg,,48.799118,9.185899,a,1,3,3,22,25,3,0.001388,0.471541,0.125261,51.51261,0.008202,5,0.352308,0.37544,1564.693086
https://www.instagram.com/kunstbuero_bw/,kunstbuero_bw,,48.775291,9.193058,a,1,3,12,9,21,12,0.005553,0.471541,0.127929,294.849981,0.046945,6,0.27671,0.291952,563.526634
https://www.instagram.com/seblate/,seblate,,,,a,1,3,8,84,92,8,0.003702,0.471541,0.132479,151.252332,0.024082,6,0.283353,0.324807,4131.796008
https://www.instagram.com/suhrkampverlag/,suhrkampverlag,,53.018387,8.356625,a,1,3,22,14,36,22,0.01018,0.471541,0.174855,409.801091,0.065247,6,0.258807,0.278997,3942.679442
https://www.instagram.com/anne.radix/,anne.radix,,51.421875,7.28143,a,1,1,3,8,11,3,0.001388,0.471541,0.147393,154.543367,0.024606,5,0.311419,0.336991,721.913637
https://www.instagram.com/meinkinderwagen/,meinkinderwagen,,,,a,1,7,,,,,,,,,,,,,
https://www.instagram.com/e_c_c_e/,e_c_c_e,,51.514579,7.453526,a,1,2,57,91,148,57,0.026377,0.471541,0.178029,1801.815293,0.286879,4,0.401189,0.43696,14790.308485
https://www.instagram.com/last_art_standing_dortmund/,last_art_standing_dortmund,,,,a,1,2,8,51,59,8,0.003702,0.471541,0.143519,308.886129,0.04918,5,0.392727,0.417955,587.606161
https://www.instagram.com/speichergallery/,speichergallery,,51.531234,7.446297,a,1,2,39,19,58,39,0.018047,0.471541,0.169668,875.536986,0.1394,5,0.346654,0.362014,1711.314822
https://www.instagram.com/benjanus/,benjanus,,,,a,1,2,11,39,50,11,0.00509,0.471541,0.151243,257.527834,0.041003,5,0.39779,0.423063,16514.498884
https://www.instagram.com/judithannaruether/,judithannaruether,,51.513691,7.437182,a,1,2,10,45,55,10,0.004627,0.471541,0.149642,257.589567,0.041013,5,0.355088,0.379198,964.586373
https://www.instagram.com/waybackwhenfestival/,waybackwhenfestival,,51.494931,7.425478,a,1,2,29,43,72,29,0.01342,0.471541,0.170572,721.063744,0.114806,5,0.385439,0.411736,10842.69279
https://www.instagram.com/esthervandepas/,esthervandepas,,,,a,1,6,,,,,,,,,,,,,
https://www.instagram.com/dicksonanders/,dicksonanders,,,,a,1,3,7,24,31,7,0.003239,0.471541,0.134068,100.513305,0.016003,6,0.271596,0.293187,1269.935683
https://www.instagram.com/eva_birkenstock/,eva_birkenstock,,,,a,1,3,10,47,57,10,0.004627,0.471541,0.149316,256.058845,0.040769,6,0.27366,0.301165,1303.894727
https://www.instagram.com/filiale_/,filiale_,,,,a,1,3,3,37,40,3,0.001388,0.471541,0.121124,50.93609,0.00811,6,0.246547,0.273495,30.02569
https://www.instagram.com/koelnischerkunstverein/,koelnischerkunstverein,,50.93609,6.943953,a,1,3,29,44,73,29,0.01342,0.471541,0.16022,1030.549348,0.164081,6,0.278746,0.306944,2707.542259
https://www.instagram.com/soulyogadortmund/,soulyogadortmund,,51.508414,7.462837,a,1,1,28,19,47,28,0.012957,0.471541,0.160972,772.426553,0.122983,5,0.304354,0.32223,1975.48911
https://www.instagram.com/babettemartini/,babettemartini,,51.513476,7.437253,a,1,2,11,50,61,11,0.00509,0.471541,0.139437,459.28529,0.073126,5,0.375587,0.402029,1860.514397
https://www.instagram.com/creative.nrw/,creative.nrw,,,,a,1,2,42,103,145,42,0.019435,0.471541,0.179157,1441.214569,0.229466,4,0.431914,0.463773,31714.201494
https://www.instagram.com/edwin.jacobs.39/,edwin.jacobs.39,,,,a,1,3,10,17,27,10,0.004627,0.471541,0.159794,361.472589,0.057553,5,0.356966,0.378688,12765.070393
https://www.instagram.com/gemusegebauer/,gemusegebauer,,51.39703,7.2579,a,1,1,8,14,22,8,0.003702,0.471541,0.133361,360.906333,0.057462,5,0.296907,0.315517,430.42994
https://www.instagram.com/wf_dortmund/,wf_dortmund,,51.519207,7.451981,a,1,2,63,92,155,63,0.029153,0.471541,0.173654,2009.382648,0.319928,5,0.401786,0.434506,14077.441046
https://www.instagram.com/beiheimlichs/,beiheimlichs,,51.506366,7.459806,a,1,1,43,77,120,43,0.019898,0.471541,0.151339,1493.663281,0.237816,5,0.361809,0.392546,1940.505503
https://www.instagram.com/cafehemmer/,cafehemmer,,51.514305,7.472316,a,1,1,4,43,47,4,0.001851,0.471541,0.133509,154.540763,0.024606,5,0.323596,0.352585,36.202231
https://www.instagram.com/caupona_dortmund/,caupona_dortmund,,51.489062,7.399731,a,1,1,18,104,122,18,0.008329,0.471541,0.140006,669.602651,0.106612,5,0.367847,0.403889,1322.022499
https://www.instagram.com/dortmund_delicious/,dortmund_delicious,,51.517484,7.464154,a,1,1,16,24,40,16,0.007404,0.471541,0.15058,618.069982,0.098407,6,0.325497,0.347546,672.04384
https://www.instagram.com/fach4u/,fach4u,,51.489659,7.501084,a,1,1,3,61,64,3,0.001388,0.471541,0.133919,103.016724,0.016402,5,0.375848,0.402215,213.376039
https://www.instagram.com/foodimpott/,foodimpott,,,,a,1,1,17,41,58,17,0.007867,0.471541,0.141573,721.04948,0.114803,5,0.360601,0.392392,1107.958009
https://www.instagram.com/guttut/,guttut,,51.506611,7.45119,a,1,1,54,54,108,54,0.024988,0.471541,0.163213,1802.791955,0.287035,5,0.364372,0.39936,6828.31706
https://www.instagram.com/hansbringtglueck/,hansbringtglueck,,51.513102,7.481856,a,1,1,18,24,42,18,0.008329,0.471541,0.158215,669.505798,0.106597,6,0.316067,0.342392,522.403872
https://www.instagram.com/kartoffel.pott/,kartoffel.pott,,51.514389,7.467773,a,1,1,16,62,78,16,0.007404,0.471541,0.138513,515.084733,0.08201,5,0.363331,0.400494,656.87801
https://www.instagram.com/locals.dortmund/,locals.dortmund,,,,a,1,1,34,38,72,34,0.015733,0.471541,0.148074,1442.224872,0.229627,5,0.349968,0.37314,489.579114
https://www.instagram.com/meineedelweisseseite/,meineedelweisseseite,,,,a,1,1,,,,,,,,,,,,,
https://www.instagram.com/monchi_kitchen/,monchi_kitchen,,51.503581,7.453905,a,1,1,40,56,96,40,0.01851,0.471541,0.158372,1493.588619,0.237805,5,0.36266,0.389923,1672.083402
https://www.instagram.com/tripnuts/,tripnuts,,51.614712,8.11736,a,1,1,17,39,56,17,0.007867,0.471541,0.157696,463.596982,0.073812,5,0.387166,0.411358,5253.09178
https://www.instagram.com/barbarajessel/,barbarajessel,,,,a,1,6,6,14,20,6,0.002776,0.471541,0.128579,257.351557,0.040975,5,0.313407,0.330031,259.070887
https://www.instagram.com/schoenhauserallee69/,schoenhauserallee69,,52.500193,13.304134,a,1,7,2,6,8,2,0.000925,0.471541,0.127997,0,0,6,0.240588,0.252978,1167.56387
https://www.instagram.com/derdewal/,derdewal,,,,a,1,3,8,31,39,8,0.003702,0.471541,0.126514,51.51261,0.008202,5,0.350706,0.374475,1960.972721
https://www.instagram.com/iwbdjdyatmvezdmnekzawvb/,iwbdjdyatmvezdmnekzawvb,,,,a,1,3,3,23,26,3,0.001388,0.471541,0.124611,51.51261,0.008202,5,0.34895,0.371157,1627.344155
https://www.instagram.com/a_spen/,a_spen,,,,a,1,4,,,,,,,,,,,,,
https://www.instagram.com/architizer/,architizer,,,,a,1,3,21,40,61,21,0.009718,0.471541,0.161134,379.867551,0.060481,7,0.220161,0.246862,1976.213695
https://www.instagram.com/cancer_cowboy/,cancer_cowboy,,,,a,1,0,,,,,,,,,,,,,
https://www.instagram.com/lebenundgeniessenblog/,lebenundgeniessenblog,,,,a,1,1,13,29,42,13,0.006016,0.471541,0.149456,412.132607,0.065618,5,0.35404,0.383519,1416.437473
https://www.instagram.com/arnebochum/,arnebochum,,51.476413,7.21617,a,1,0,3,7,10,3,0.001388,0.471541,0.120456,102.986002,0.016397,6,0.298137,0.321397,154.477884
https://www.instagram.com/ebairle94/,ebairle94,,,,a,1,7,2,24,26,2,0.000925,0.471541,0.141615,51.513355,0.008202,6,0.269092,0.292315,31.97877
https://www.instagram.com/arnold_daniel/,arnold_daniel,,,,a,1,4,16,19,35,16,0.007404,0.471541,0.141448,52.3579,0.008336,7,0.210055,0.230852,1511.903317
https://www.instagram.com/brownswood/,brownswood,,,,a,1,0,9,21,30,9,0.004165,0.471541,0.140415,264.105274,0.04205,7,0.197784,0.218086,2675.94089
https://www.instagram.com/bruce_gilden/,bruce_gilden,,,,a,1,4,22,21,43,22,0.01018,0.471541,0.153711,105.059867,0.016727,8,0.185998,0.206332,2496.116279
https://www.instagram.com/brucedavidsonphoto/,brucedavidsonphoto,,,,a,1,4,19,26,45,19,0.008792,0.471541,0.1489,51.51261,0.008202,8,0.193618,0.214586,733.563644
https://www.instagram.com/burndiary/,burndiary,,,,a,1,4,13,25,38,13,0.006016,0.471541,0.142202,0,0,7,0.206225,0.225708,1274.887114
https://www.instagram.com/burnmagazine/,burnmagazine,,,,a,1,4,23,15,38,23,0.010643,0.471541,0.145386,0,0,8,0.185344,0.20371,1183.28403
https://www.instagram.com/csillaklenyanszki/,csillaklenyanszki,,,,a,1,3,5,36,41,5,0.002314,0.471541,0.136778,51.51261,0.008202,7,0.248819,0.275483,3112.549214
https://www.instagram.com/davidpicch/,davidpicch,,,,a,1,4,,,,,,,,,,,,,
https://www.instagram.com/davidzwirner/,davidzwirner,,,,a,1,3,80,44,124,80,0.03702,0.471541,0.177634,1821.095867,0.289949,6,0.244648,0.273233,4372.240384
https://www.instagram.com/eliasson_robert/,eliasson_robert,,,,a,1,4,2,37,39,2,0.000925,0.471541,0.111796,0,0,7,0.222039,0.245938,933.984069
https://www.instagram.com/enpyo/,enpyo,,,,a,1,4,2,26,28,2,0.000925,0.471541,0.1064,0,0,7,0.234859,0.25666,64.884685
