Id,Label,timeset,lat,lng,kind of node,cityquartier,weight,modularity_class,indegree,outdegree,Degree,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,pr_rank,pr_rank_min-max-normalized,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,weighted indegree,weighted outdegree,Weighted Degree,componentnumber,strongcompnum
https://www.instagram.com/thelenseface/,thelenseface,,,,a,,1,,,,,1,0.000557,0.694878,0.174594,73,0.002608,,,,,,,,,
https://www.instagram.com/sonjchen_/,sonjchen_,,,,a,,1,5,22,74,96,22,0.012249,0.694878,0.223449,318,0.011363,4,0.398718,0.431904,22624.006537,22,74,96,0,464
https://www.instagram.com/lauraslovestories/,lauraslovestories,,,,a,,1,5,19,38,57,19,0.010579,0.694878,0.186496,407,0.014543,4,0.316017,0.344203,1091.510087,19,38,57,0,464
https://www.instagram.com/einediefotografiert/,einediefotografiert,,50.68871,6.356567,a,,1,5,9,16,25,9,0.005011,0.694878,0.211153,181,0.006468,4,0.286812,0.302462,807.683584,9,16,25,0,464
https://www.instagram.com/hannahduerken/,hannahduerken,,,,a,,1,5,9,12,21,9,0.005011,0.694878,0.230702,364,0.013007,4,0.332805,0.34867,902.63988,9,12,21,0,464
https://www.instagram.com/meike.reiners.hochzeiten/,meike.reiners.hochzeiten,,51.955702,7.628289,a,,1,5,19,37,56,19,0.010579,0.694878,0.258174,1101,0.039341,4,0.404969,0.430762,10840.950475,19,37,56,0,464
https://www.instagram.com/mischabuckow/,mischabuckow,,49.649848,8.634957,a,,1,5,13,6,19,13,0.007238,0.694878,0.21013,325,0.011613,6,0.232581,0.243439,141.405362,13,6,19,0,464
https://www.instagram.com/jessiandmarkus/,jessiandmarkus,,,,a,,1,5,53,14,67,53,0.02951,0.694878,0.225015,1153,0.041199,5,0.26027,0.27568,1886.452225,53,14,67,0,464
https://www.instagram.com/vicky.wiebe/,vicky.wiebe,,,,a,,1,5,20,37,57,20,0.011136,0.694878,0.185976,385,0.013757,5,0.279135,0.302551,328.681028,20,37,57,0,464
https://www.instagram.com/sarinaheinen_photography/,sarinaheinen_photography,,,,a,,1,5,9,21,30,9,0.005011,0.694878,0.179138,233,0.008326,4,0.298648,0.3175,317.803332,9,21,30,0,464
https://www.instagram.com/lnmnd_photos/,lnmnd_photos,,,,a,,1,5,6,13,19,6,0.003341,0.694878,0.181462,147,0.005253,5,0.305162,0.327467,217.859119,6,13,19,0,464
https://www.instagram.com/kathrinkrok/,kathrinkrok,,,,a,,1,5,31,17,48,31,0.017261,0.694878,0.218936,815,0.029122,5,0.267059,0.282877,553.808588,31,17,48,0,464
https://www.instagram.com/annaheupel/,annaheupel,,,,a,,1,5,51,12,63,53,0.02951,0.694878,0.246927,1095,0.039127,5,0.304277,0.319526,13094.200733,51,12,63,0,464
https://www.instagram.com/jacobwittmers/,jacobwittmers,,,,a,,1,5,4,19,23,4,0.002227,0.694878,0.245807,486,0.017366,4,0.36893,0.392049,2619.822106,4,19,23,0,464
https://www.instagram.com/happii.mary/,happii.mary,,50.146162,7.120421,a,,1,5,3,8,11,3,0.00167,0.694878,0.181766,103,0.00368,5,0.292,0.306343,2720.938141,3,8,11,0,464
https://www.instagram.com/louslichtmomente/,louslichtmomente,,,,a,,1,5,23,25,48,23,0.012806,0.694878,0.207864,461,0.016473,5,0.292662,0.319615,1348.451166,23,25,48,0,464
https://www.instagram.com/svenjasophiefotografie/,svenjasophiefotografie,,,,a,,1,5,3,5,8,3,0.00167,0.694878,0.180031,102,0.003645,5,0.287402,0.300933,13.548739,3,5,8,0,464
https://www.instagram.com/donnaladingens/,donnaladingens,,,,a,,1,5,22,27,49,22,0.012249,0.694878,0.268985,1703,0.060852,4,0.376965,0.398005,4031.197804,22,27,49,0,464
https://www.instagram.com/vdcreative/,vdcreative,,51.235244,7.154831,a,,1,5,4,5,9,4,0.002227,0.694878,0.17484,100,0.003573,5,0.278487,0.300407,4.400295,4,5,9,0,464
https://www.instagram.com/benitadiekmann/,benitadiekmann,,,,a,,1,5,19,44,63,19,0.010579,0.694878,0.247986,815,0.029122,4,0.371954,0.398154,8751.708762,19,44,63,0,464
https://www.instagram.com/jacquelinekirillov/,jacquelinekirillov,,51.218219,6.783166,a,,1,5,49,31,80,49,0.027283,0.694878,0.215241,1315,0.046988,5,0.286177,0.308378,3557.853263,49,31,80,0,464
https://www.instagram.com/svenstockinger/,svenstockinger,,,,a,,1,5,9,34,43,9,0.005011,0.694878,0.220383,287,0.010255,4,0.342164,0.367778,4340.91767,9,34,43,0,464
https://www.instagram.com/juliamlwz/,juliamlwz,,,,a,,1,5,10,23,33,10,0.005568,0.694878,0.252683,627,0.022404,4,0.360146,0.379938,4556.988378,10,23,33,0,464
https://www.instagram.com/haaaaneey_/,haaaaneey_,,,,a,,1,5,18,17,35,18,0.010022,0.694878,0.217019,398,0.014221,5,0.280441,0.298213,774.143169,18,17,35,0,464
https://www.instagram.com/lenabroekerfotografie_/,lenabroekerfotografie_,,,,a,,1,5,4,17,21,4,0.002227,0.694878,0.181652,111,0.003966,4,0.290887,0.307276,28.294524,4,17,21,0,464
https://www.instagram.com/alex_van_kap/,alex_van_kap,,,,a,,1,5,5,7,12,5,0.002784,0.694878,0.176297,116,0.004145,6,0.230949,0.245146,4.048841,5,7,12,0,464
https://www.instagram.com/pattuska_photography/,pattuska_photography,,,,a,,1,5,7,28,35,7,0.003898,0.694878,0.178548,183,0.006539,5,0.298171,0.324935,233.702645,7,28,35,0,464
https://www.instagram.com/einblickfotografie/,einblickfotografie,,51.963133,7.674884,a,,1,5,48,35,83,48,0.026726,0.694878,0.28257,3238,0.115701,4,0.382199,0.405599,17644.118788,48,35,83,0,464
https://www.instagram.com/hannahl_photo/,hannahl_photo,,50.632844,8.317646,a,,1,5,46,30,76,46,0.025612,0.694878,0.235271,1106,0.03952,5,0.269936,0.291959,4576.629801,46,30,76,0,464
https://www.instagram.com/jakobluebke/,jakobluebke,,52.278365,8.074509,a,,1,5,17,35,52,17,0.009465,0.694878,0.23419,464,0.01658,4,0.331556,0.353931,6784.551548,17,35,52,0,464
https://www.instagram.com/dominikgarban/,dominikgarban,,50.00613,12.221493,a,,1,5,24,17,41,25,0.01392,0.694878,0.213756,426,0.015222,5,0.249295,0.267431,2016.713492,24,17,41,0,464
https://www.instagram.com/zakipixx/,zakipixx,,,,a,,1,5,10,6,16,10,0.005568,0.694878,0.177017,165,0.005896,5,0.250112,0.264453,32.242495,10,6,16,0,464
https://www.instagram.com/lisa.ullmann_photography/,lisa.ullmann_photography,,,,a,,1,5,22,40,62,22,0.012249,0.694878,0.194572,585,0.020903,5,0.287845,0.31214,836.265928,22,40,62,0,464
https://www.instagram.com/janna_kopmann/,janna_kopmann,,,,a,,1,,,,,1,0.000557,0.694878,0.174594,73,0.002608,,,,,,,,,
https://www.instagram.com/about.simply_eve/,about.simply_eve,,,,a,,1,5,9,5,14,9,0.005011,0.694878,0.185222,201,0.007182,5,0.248704,0.259539,121.994356,9,5,14,0,464
https://www.instagram.com/pixel.maniac.travel/,pixel.maniac.travel,,,,a,,1,5,4,10,14,4,0.002227,0.694878,0.176083,100,0.003573,5,0.281381,0.305092,44.42028,4,10,14,0,464
https://www.instagram.com/ernakonfetti/,ernakonfetti,,52.282995,7.457897,a,,1,5,12,15,27,12,0.006682,0.694878,0.186136,360,0.012864,4,0.350376,0.365743,4408.666947,12,15,27,0,464
https://www.instagram.com/elenapeters.de/,elenapeters.de,,51.364286,6.423203,a,,1,5,15,10,25,15,0.008352,0.694878,0.207615,440,0.015722,5,0.260593,0.273466,157.229967,15,10,25,0,464
https://www.instagram.com/nach.herzenslust.fotografie/,nach.herzenslust.fotografie,,48.500839,11.455222,a,,1,5,8,35,43,8,0.004454,0.694878,0.183071,212,0.007575,5,0.29833,0.326881,168.7981,8,35,43,0,464
https://www.instagram.com/farina.renegade/,farina.renegade,,,,a,,1,5,20,16,36,20,0.011136,0.694878,0.252168,846,0.030229,4,0.331294,0.346734,4758.155384,20,16,36,0,464
https://www.instagram.com/annipaul_photography/,annipaul_photography,,48.773369,8.727072,a,,1,5,8,35,43,8,0.004454,0.694878,0.205353,194,0.006932,4,0.301382,0.324697,1526.454988,8,35,43,0,464
https://www.instagram.com/wildewerke/,wildewerke,,,,a,,1,5,9,16,25,9,0.005011,0.694878,0.209978,229,0.008183,5,0.280863,0.297846,127.331276,9,16,25,0,464
https://www.instagram.com/coco.gonser/,coco.gonser,,,,a,,1,5,35,17,52,35,0.019488,0.694878,0.212239,855,0.030551,5,0.251234,0.266528,533.645914,35,17,52,0,464
https://www.instagram.com/elena.engels/,elena.engels,,,,a,,1,5,19,0,19,19,0.010579,0.695434,0.2165,449,0.016044,0,0,0,0,19,0,19,0,230
https://www.instagram.com/vivivaviable/,vivivaviable,,,,a,,1,5,9,9,18,9,0.005011,0.694878,0.181083,157,0.00561,5,0.299714,0.321273,167.008852,9,9,18,0,464
https://www.instagram.com/dee_licious_fotografie/,dee_licious_fotografie,,51.988349,7.796328,a,,1,5,16,20,36,16,0.008909,0.694878,0.235207,461,0.016473,4,0.362635,0.382619,3531.833155,16,20,36,0,464
https://www.instagram.com/abgebildet_fotografie/,abgebildet_fotografie,,,,a,,1,5,9,15,24,9,0.005011,0.694878,0.176477,137,0.004895,5,0.279182,0.303782,186.140101,9,15,24,0,464
https://www.instagram.com/norascholz.photography/,norascholz.photography,,,,a,,1,5,27,23,50,28,0.01559,0.694878,0.220439,566,0.020224,4,0.301924,0.321967,3098.376601,27,23,50,0,464
https://www.instagram.com/projekt.grenzenlos/,projekt.grenzenlos,,,,a,,1,5,13,3,16,13,0.007238,0.694878,0.233623,373,0.013328,5,0.247239,0.254258,253.263533,13,3,16,0,464
https://www.instagram.com/britta_nolte/,britta_nolte,,52.267644,7.439784,a,,1,5,2,5,7,2,0.001114,0.694878,0.212083,132,0.004717,4,0.326019,0.338644,536.638626,2,5,7,0,464
https://www.instagram.com/ben.obst_/,ben.obst_,,,,a,,1,5,12,11,23,12,0.006682,0.694878,0.199771,265,0.009469,5,0.258347,0.274816,221.674149,12,11,23,0,464
https://www.instagram.com/laklick_fotografie/,laklick_fotografie,,,,a,,1,5,3,9,12,3,0.00167,0.694878,0.174946,89,0.00318,5,0.280675,0.303524,4.839768,3,9,12,0,464
https://www.instagram.com/sevi.koch/,sevi.koch,,48.509153,12.080068,a,,1,5,4,1,5,4,0.002227,0.694878,0.188482,141,0.005038,5,0.248999,0.257822,39.08231,4,1,5,0,464
https://www.instagram.com/luminanz_fotografie/,luminanz_fotografie,,51.970257,7.656248,a,,1,5,25,72,97,25,0.01392,0.694878,0.265201,1322,0.047238,3,0.411217,0.442327,18284.993411,25,72,97,0,464
https://www.instagram.com/loveandwildhearts/,loveandwildhearts,,,,a,,1,5,48,0,48,48,0.026726,0.695434,0.214257,1021,0.036483,0,0,0,0,48,0,48,0,74
https://www.instagram.com/mirisphotography_de/,mirisphotography_de,,,,a,,1,5,12,41,53,12,0.006682,0.694878,0.177816,171,0.00611,5,0.297273,0.327953,1803.078153,12,41,53,0,464
https://www.instagram.com/bergstadt.momente/,bergstadt.momente,,,,a,,1,5,2,2,4,2,0.001114,0.694878,0.17484,79,0.002823,5,0.278349,0.299514,57.007162,2,2,4,0,464
https://www.instagram.com/julialoehningkreativ/,julialoehningkreativ,,,,a,,1,5,4,0,4,4,0.002227,0.695434,0.175936,100,0.003573,0,0,0,0,4,0,4,0,226
https://www.instagram.com/danaemercer/,danaemercer,,,,a,,1,5,13,0,13,14,0.007795,0.695434,0.234123,296,0.010577,0,0,0,0,13,0,13,0,31
https://www.instagram.com/ninawitteportfolio/,ninawitteportfolio,,,,a,,1,5,6,0,6,6,0.003341,0.695434,0.201577,190,0.006789,0,0,0,0,6,0,6,0,75
https://www.instagram.com/miaundjasper/,miaundjasper,,,,a,,1,5,24,32,56,24,0.013363,0.694878,0.20177,694,0.024798,5,0.271113,0.292615,318.170651,24,32,56,0,464
https://www.instagram.com/ohhlea/,ohhlea,,,,a,,1,5,26,22,48,26,0.014477,0.694878,0.197586,516,0.018438,5,0.261079,0.27844,567.865656,26,22,48,0,464
https://www.instagram.com/__annikahonv/,__annikahonv,,,,a,,1,5,19,20,39,19,0.010579,0.694878,0.242237,745,0.02662,4,0.350815,0.368672,6814.420577,19,20,39,0,464
https://www.instagram.com/kathielisaphoto/,kathielisaphoto,,,,a,,1,5,11,16,27,11,0.006125,0.694878,0.203761,232,0.00829,5,0.282185,0.306859,480.139673,11,16,27,0,464
https://www.instagram.com/anna_roters/,anna_roters,,,,a,,1,5,7,15,22,7,0.003898,0.694878,0.2591,855,0.030551,4,0.376204,0.396714,4766.338858,7,15,22,0,464
https://www.instagram.com/rolithedirector/,rolithedirector,,,,a,,1,5,3,0,3,3,0.00167,0.695434,0.213415,158,0.005646,0,0,0,0,3,0,3,0,81
https://www.instagram.com/gundaaa/,gundaaa,,50.34582,14.399178,a,,1,5,8,32,40,8,0.004454,0.694878,0.184238,213,0.007611,4,0.313305,0.337006,619.181445,8,32,40,0,464
https://www.instagram.com/juliaslieblinge_fotografie/,juliaslieblinge_fotografie,,,,a,,1,5,6,7,13,6,0.003341,0.694878,0.189264,162,0.005789,5,0.259105,0.270012,41.361103,6,7,13,0,464
https://www.instagram.com/christin.helmund/,christin.helmund,,,,a,,1,5,6,4,10,6,0.003341,0.694878,0.183925,246,0.00879,6,0.213749,0.222265,1.068364,6,4,10,0,464
https://www.instagram.com/lottisart/,lottisart,,,,a,,1,5,3,10,13,3,0.00167,0.694878,0.180068,99,0.003537,5,0.30285,0.325273,136.0607,3,10,13,0,464
https://www.instagram.com/marinahuberfotografie/,marinahuberfotografie,,,,a,,1,5,14,32,46,14,0.007795,0.694878,0.185697,374,0.013364,5,0.273899,0.29596,194.742147,14,32,46,0,464
https://www.instagram.com/laradrschlln/,laradrschlln,,,,a,,1,5,17,10,27,17,0.009465,0.694878,0.200882,253,0.00904,5,0.294613,0.317143,931.696856,17,10,27,0,464
https://www.instagram.com/monsieurfux/,monsieurfux,,,,a,,1,5,18,16,34,18,0.010022,0.694878,0.212395,398,0.014221,5,0.29348,0.311197,1063.280503,18,16,34,0,464
https://www.instagram.com/genausonuranders/,genausonuranders,,,,a,,1,5,21,24,45,21,0.011693,0.694878,0.232495,562,0.020081,4,0.325514,0.340679,13881.394557,21,24,45,0,464
https://www.instagram.com/mimi.fotografie/,mimi.fotografie,,52.347547,7.659864,a,,1,5,11,33,44,11,0.006125,0.694878,0.191141,216,0.007718,4,0.324821,0.351499,783.712947,11,33,44,0,464
https://www.instagram.com/elisabeth.strack/,elisabeth.strack,,50.34582,14.399178,a,,1,5,33,27,60,33,0.018374,0.694878,0.215188,888,0.03173,5,0.270066,0.289587,565.232639,33,27,60,0,464
https://www.instagram.com/monostraps.de/,monostraps.de,,,,a,,1,5,11,4,15,11,0.006125,0.694878,0.194966,372,0.013292,6,0.215256,0.224955,0.632385,11,4,15,0,464
https://www.instagram.com/_wanderstock_/,_wanderstock_,,,,a,,1,5,4,6,10,4,0.002227,0.694878,0.214231,135,0.004824,4,0.323569,0.341076,557.235389,4,6,10,0,464
https://www.instagram.com/karinafotografiert/,karinafotografiert,,,,a,,1,5,5,10,15,5,0.002784,0.694878,0.193487,137,0.004895,5,0.27895,0.302194,101.271675,5,10,15,0,464
https://www.instagram.com/felix.palooka/,felix.palooka,,,,a,,1,5,2,8,10,2,0.001114,0.694878,0.174875,89,0.00318,5,0.240441,0.255599,4.431892,2,8,10,0,464
https://www.instagram.com/flexiundlaralie/,flexiundlaralie,,,,a,,1,5,28,39,67,28,0.01559,0.694878,0.192285,494,0.017652,4,0.377049,0.403663,22475.610505,28,39,67,0,464
https://www.instagram.com/oljawh/,oljawh,,,,a,,1,5,8,5,13,8,0.004454,0.694878,0.177234,143,0.00511,5,0.27858,0.300556,133.872968,8,5,13,0,464
https://www.instagram.com/mariakoltschin/,mariakoltschin,,,,a,,1,5,5,9,14,6,0.003341,0.694878,0.177017,138,0.004931,4,0.324069,0.342912,449.344477,5,9,14,0,464
https://www.instagram.com/hytte_studio/,hytte_studio,,,,a,,1,5,10,3,13,10,0.005568,0.694878,0.233308,464,0.01658,4,0.291544,0.30266,131.116817,10,3,13,0,464
https://www.instagram.com/annakoethurfoto/,annakoethurfoto,,,,a,,1,5,7,24,31,7,0.003898,0.694878,0.182416,164,0.00586,4,0.334196,0.353832,220.626037,7,24,31,0,464
https://www.instagram.com/juli_esau/,juli_esau,,,,a,,1,5,16,20,36,16,0.008909,0.694878,0.200464,445,0.015901,5,0.262672,0.280445,120.448201,16,20,36,0,464
https://www.instagram.com/lisaaamar/,lisaaamar,,,,a,,1,5,6,9,15,6,0.003341,0.694878,0.187626,147,0.005253,5,0.299661,0.321223,126.675774,6,9,15,0,464
https://www.instagram.com/mara.bau/,mara.bau,,49.658245,8.429503,a,,1,5,7,9,16,7,0.003898,0.694878,0.198173,152,0.005431,5,0.276333,0.290014,141.926116,7,9,16,0,464
https://www.instagram.com/alexa_paul_/,alexa_paul_,,51.951341,7.676914,a,,1,5,9,16,25,9,0.005011,0.694878,0.241159,430,0.015365,4,0.372614,0.392843,3155.150082,9,16,25,0,464
https://www.instagram.com/lenore.fotografie/,lenore.fotografie,,,,a,,1,5,10,22,32,10,0.005568,0.694878,0.193142,184,0.006575,5,0.280067,0.306542,532.756322,10,22,32,0,464
https://www.instagram.com/blushed.boudoir/,blushed.boudoir,,49.009046,8.391352,a,,1,5,4,2,6,4,0.002227,0.694878,0.17727,122,0.004359,6,0.200167,0.204417,2.165087,4,2,6,0,464
https://www.instagram.com/karinwilbertblumen/,karinwilbertblumen,,52.522123,7.318405,a,,1,5,8,18,26,8,0.004454,0.694878,0.186858,153,0.005467,4,0.355043,0.370707,748.856872,8,18,26,0,464
https://www.instagram.com/truecatherinee/,truecatherinee,,,,a,,1,5,9,10,19,9,0.005011,0.694878,0.180593,167,0.005967,5,0.299661,0.321421,373.669294,9,10,19,0,464
https://www.instagram.com/belovedstories/,belovedstories,,51.33907,12.387984,a,,1,5,84,7,91,85,0.047327,0.694878,0.232184,1851,0.06614,5,0.238732,0.251876,797.72312,84,7,91,0,464
https://www.instagram.com/chrisandruth/,chrisandruth,,,,a,,1,5,81,5,86,81,0.0451,0.694878,0.230763,1908,0.068177,6,0.217572,0.228717,613.220188,81,5,86,0,464
https://www.instagram.com/lightmeetslove/,lightmeetslove,,,,a,,1,5,4,10,14,4,0.002227,0.694878,0.175087,101,0.003609,5,0.23996,0.252531,0.618114,4,10,14,0,464
https://www.instagram.com/ernakonfetti.s.lovelyinterior/,ernakonfetti.s.lovelyinterior,,,,a,,1,5,2,1,3,2,0.001114,0.694878,0.18097,97,0.003466,5,0.259546,0.265346,0,2,1,3,0,464
https://www.instagram.com/lisa_diasfe/,lisa_diasfe,,,,a,,1,5,12,16,28,13,0.007238,0.694878,0.212707,307,0.01097,5,0.28829,0.30404,3234.284745,12,16,28,0,464
https://www.instagram.com/fotoglueck_inaplagge/,fotoglueck_inaplagge,,52.274838,7.785075,a,,1,5,19,48,67,19,0.010579,0.694878,0.205841,345,0.012328,4,0.331491,0.356413,3062.246239,19,48,67,0,464
https://www.instagram.com/__nataliephotography/,__nataliephotography,,,,a,,1,5,5,6,11,5,0.002784,0.694878,0.181804,135,0.004824,5,0.241687,0.255986,30.809663,5,6,11,0,464
https://www.instagram.com/kathiundchris/,kathiundchris,,51.789686,6.003621,a,,1,5,71,21,92,71,0.039532,0.694878,0.22117,1327,0.047417,5,0.294768,0.314284,5847.455991,71,21,92,0,464
https://www.instagram.com/s_o_s.photography/,s_o_s.photography,,1.340059,103.884777,a,,1,5,7,12,19,7,0.003898,0.694878,0.182378,141,0.005038,5,0.301112,0.323397,120.267641,7,12,19,0,464
https://www.instagram.com/sinabuescherphotography/,sinabuescherphotography,,,,a,,1,5,9,26,35,9,0.005011,0.694878,0.200048,193,0.006896,4,0.341399,0.360979,2214.504219,9,26,35,0,464
https://www.instagram.com/celinekonzfotografie/,celinekonzfotografie,,,,a,,1,5,7,18,25,7,0.003898,0.694878,0.18542,217,0.007754,5,0.280582,0.305579,314.481672,7,18,25,0,464
https://www.instagram.com/kathiandmartin.photography/,kathiandmartin.photography,,49.376366,8.387246,a,,1,5,21,15,36,21,0.011693,0.694878,0.194267,505,0.018045,5,0.283137,0.299811,436.027031,21,15,36,0,464
https://www.instagram.com/desi_leee/,desi_leee,,,,a,,1,5,3,4,7,3,0.00167,0.694878,0.176047,105,0.003752,5,0.278534,0.300258,23.267771,3,4,7,0,464
https://www.instagram.com/_thomasalbert_/,_thomasalbert_,,,,a,,1,5,4,2,6,4,0.002227,0.694878,0.178842,127,0.004538,6,0.220892,0.229919,7.536008,4,2,6,0,464
https://www.instagram.com/kreativwedding/,kreativwedding,,,,a,,1,5,82,26,108,82,0.045657,0.694878,0.238113,1942,0.069392,5,0.271727,0.291721,5051.555617,82,26,108,0,464
https://www.instagram.com/tatjanapi/,tatjanapi,,,,a,,1,5,11,11,22,11,0.006125,0.694878,0.181957,168,0.006003,5,0.30095,0.322891,571.851755,11,11,22,0,464
https://www.instagram.com/capturingsouuuls/,capturingsouuuls,,,,a,,1,,,,,1,0.000557,0.694878,0.174664,73,0.002608,,,,,,,,,
https://www.instagram.com/mariacoldie/,mariacoldie,,,,a,,1,,,,,1,0.000557,0.694878,0.174629,73,0.002608,,,,,,,,,
https://www.instagram.com/joanna.baker/,joanna.baker,,,,a,,1,5,15,27,42,15,0.008352,0.694878,0.211566,422,0.015079,4,0.301599,0.323159,1925.721551,15,27,42,0,464
https://www.instagram.com/fotografie_verena_koester/,fotografie_verena_koester,,,,a,,1,5,5,14,19,5,0.002784,0.694878,0.177089,128,0.004574,5,0.283855,0.301668,18.897054,5,14,19,0,464
https://www.instagram.com/sarah.walz.fotografie/,sarah.walz.fotografie,,,,a,,1,5,10,42,52,10,0.005568,0.694878,0.188359,227,0.008111,5,0.280863,0.305202,153.242425,10,42,52,0,464
https://www.instagram.com/miri_blubbl/,miri_blubbl,,,,a,,1,5,2,2,4,2,0.001114,0.694878,0.174699,80,0.002859,6,0.230126,0.243071,0.831507,2,2,4,0,464
https://www.instagram.com/sven_people_pictures/,sven_people_pictures,,,,a,,1,5,16,17,33,16,0.008909,0.694878,0.182225,217,0.007754,5,0.28002,0.305182,716.717834,16,17,33,0,464
https://www.instagram.com/vanessa.goeser/,vanessa.goeser,,51.505031,7.469235,a,,1,5,13,20,33,13,0.007238,0.694878,0.184906,364,0.013007,5,0.280816,0.299404,471.559989,13,20,33,0,464
https://www.instagram.com/ida_kru/,ida_kru,,,,a,,1,5,2,12,14,2,0.001114,0.694878,0.223853,248,0.008862,4,0.372036,0.395424,2827.110981,2,12,14,0,464
https://www.instagram.com/sophiesteinebachfotografie/,sophiesteinebachfotografie,,51.845193,6.603452,a,,1,5,17,28,45,17,0.009465,0.694878,0.214443,581,0.02076,4,0.327674,0.351995,4605.041713,17,28,45,0,464
https://www.instagram.com/jessiandmarkusdiaries/,jessiandmarkusdiaries,,,,a,,1,5,43,4,47,43,0.023942,0.694878,0.234952,1073,0.038341,5,0.25,0.257802,2518.78236,43,4,47,0,464
https://www.instagram.com/tobibroeker/,tobibroeker,,52.687661,9.219013,a,,1,5,9,10,19,9,0.005011,0.694878,0.183808,186,0.006646,5,0.250335,0.263768,58.423741,9,10,19,0,464
https://www.instagram.com/rotschopfmaedsche/,rotschopfmaedsche,,,,a,,1,5,14,14,28,14,0.007795,0.694878,0.232682,457,0.01633,4,0.347547,0.363957,3356.856322,14,14,28,0,464
https://www.instagram.com/brigittefoysi/,brigittefoysi,,50.939386,8.09884,a,,1,5,74,42,116,74,0.041203,0.694878,0.224085,1548,0.055313,4,0.299394,0.324797,8773.348596,74,42,116,0,464
https://www.instagram.com/nd.lovestories/,nd.lovestories,,,,a,,1,5,9,40,49,9,0.005011,0.694878,0.1815,194,0.006932,5,0.301436,0.33106,283.657637,9,40,49,0,464
https://www.instagram.com/charlinelumiere/,charlinelumiere,,,,a,,1,5,33,6,39,33,0.018374,0.694878,0.219491,858,0.030658,6,0.246694,0.25817,476.928309,33,6,39,0,464
https://www.instagram.com/jensholbein/,jensholbein,,,,a,,1,5,11,16,27,11,0.006125,0.694878,0.201348,235,0.008397,5,0.302959,0.326226,580.678468,11,16,27,0,464
https://www.instagram.com/phil_havoc/,phil_havoc,,,,a,,1,5,3,4,7,3,0.00167,0.694878,0.181995,119,0.004252,6,0.205106,0.213669,1.185881,3,4,7,0,464
https://www.instagram.com/__fuchsliebe__/,__fuchsliebe__,,51.571538,6.980393,a,,1,5,2,4,6,2,0.001114,0.694878,0.183769,94,0.003359,5,0.280722,0.291662,43.94893,2,4,6,0,464
https://www.instagram.com/agape_fotografie/,agape_fotografie,,,,a,,1,5,53,30,83,53,0.02951,0.694878,0.215295,1220,0.043593,4,0.321771,0.339041,10392.274841,53,30,83,0,464
https://www.instagram.com/l_stembergdeters.de/,l_stembergdeters.de,,,,a,,1,5,8,44,52,8,0.004454,0.694878,0.182493,157,0.00561,4,0.310868,0.341126,175.206126,8,44,52,0,464
https://www.instagram.com/laurakirstfotografiert/,laurakirstfotografiert,,49.868175,15.315388,a,,1,5,6,10,16,6,0.003341,0.694878,0.18048,170,0.006074,5,0.246332,0.258874,49.236878,6,10,16,0,464
https://www.instagram.com/dirtybootsandmessyhair/,dirtybootsandmessyhair,,,,a,,1,5,65,3,68,65,0.036192,0.694878,0.228573,1449,0.051776,6,0.23114,0.240629,1289.158362,65,3,68,0,464
https://www.instagram.com/debbie_langstrumpf/,debbie_langstrumpf,,,,a,,1,5,9,34,43,9,0.005011,0.694878,0.184945,198,0.007075,5,0.301599,0.325045,344.15699,9,34,43,0,464
https://www.instagram.com/anna_feinesreiten/,anna_feinesreiten,,,,a,,1,5,8,7,15,8,0.004454,0.694878,0.228333,361,0.012899,4,0.347979,0.368424,2278.202693,8,7,15,0,464
https://www.instagram.com/marleenvelous_photography/,marleenvelous_photography,,51.952971,7.632085,a,,1,5,14,19,33,14,0.007795,0.694878,0.211051,300,0.01072,4,0.325451,0.348968,730.213323,14,19,33,0,464
https://www.instagram.com/david_matthaeus_photography/,david_matthaeus_photography,,,,a,,1,5,21,28,49,21,0.011693,0.694878,0.258868,1128,0.040306,4,0.366354,0.388128,11924.728727,21,28,49,0,464
https://www.instagram.com/liesken_mueller/,liesken_mueller,,,,a,,1,5,11,40,51,11,0.006125,0.694878,0.202618,163,0.005824,4,0.34133,0.369267,2835.617226,11,40,51,0,464
https://www.instagram.com/nadinebartoschek/,nadinebartoschek,,,,a,,1,5,4,4,8,4,0.002227,0.694878,0.179323,98,0.003502,5,0.28016,0.302015,190.192794,4,4,8,0,464
https://www.instagram.com/netti_graphics/,netti_graphics,,,,a,,1,6,2,33,35,2,0.001114,0.694878,0.215028,171,0.00611,4,0.381071,0.408031,53.346679,2,33,35,0,464
https://www.instagram.com/stoffe.volkermann/,stoffe.volkermann,,51.957276,7.646578,a,,1,0,5,70,75,5,0.002784,0.694878,0.229846,562,0.020081,3,0.406439,0.437165,78.029794,5,70,75,0,464
https://www.instagram.com/r_oat_trip/,r_oat_trip,,,,a,,1,6,5,11,16,5,0.002784,0.694878,0.227613,429,0.015329,4,0.349282,0.368374,29.890897,5,11,16,0,464
https://www.instagram.com/weinhandel_trixibannert/,weinhandel_trixibannert,,51.926285,7.600471,a,,1,0,79,151,230,79,0.043987,0.694878,0.271087,7538,0.269349,3,0.448691,0.49186,3470.37226,79,151,230,0,464
