Id,Label,timeset,lat,lng,kind of node,cityquartier,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,pr_rank,pr_rank_min-max-normalized
https://www.instagram.com/ruhrturm/,ruhrtur,,51.443608,7.033625,a,DuisburgRuhrort,5,0,0,0,0,2,0,2,2,0,2,2,0.009479,0.815166,0.230606,51.451583,0.024376
https://www.instagram.com/glynt.hair/,glynt.hair,,,,a,DuisburgRuhrort,,,,,,1,0,1,1,0,1,1,0.004739,0.815166,0.280979,51.434731,0.024368
https://www.instagram.com/irislr97/,irislr97,,,,a,DuisburgRuhrort,,,,,,1,1,2,1,1,2,1,0.004739,0.810427,0.278839,51.434731,0.024368
https://www.instagram.com/kinglouiefashion/,kinglouiefashion,,,,a,DuisburgRuhrort,4,4,0.384615,0.483333,0,2,1,3,2,1,3,2,0.009479,0.819905,0.283687,51.434731,0.024368
https://www.instagram.com/lenarttgrs/,lenarttgrs,,,,a,DuisburgRuhrort,2,4,0.4102,0.444595,0,2,4,6,2,4,6,2,0.009479,0.810427,0.29867,51.434731,0.024368
https://www.instagram.com/mademoiselle_yeye/,mademoiselle_yeye,,,,a,DuisburgRuhrort,4,3,0.555556,0.666667,4,2,2,4,2,2,4,2,0.009479,0.819905,0.283687,51.434731,0.024368
https://www.instagram.com/peng_drink/,peng_drink,,,,a,DuisburgRuhrort,,,,,,1,1,2,1,1,2,1,0.004739,0.810427,0.278839,51.434731,0.024368
https://www.instagram.com/schlemmerblock_/,schlemmerblock_,,,,a,DuisburgRuhrort,,,,,,1,0,1,1,0,1,1,0.004739,0.815166,0.280979,51.434731,0.024368
https://www.instagram.com/stamps_official/,stamps_official,,,,a,DuisburgRuhrort,2,5,0.286822,0.30027,0,2,1,3,2,1,3,2,0.009479,0.810427,0.279966,51.434731,0.024368
https://www.instagram.com/stampsuhrenshop/,stampsuhrenshop,,,,a,DuisburgRuhrort,2,4,0.401302,0.432432,184.893603,3,2,5,3,2,5,3,0.014218,0.810427,0.283401,51.434731,0.024368
https://www.instagram.com/realreiners/,realreiners,,,,a,DuisburgRuhrort,0,1,1,1,83.09676,4,1,5,4,1,5,4,0.018957,0.819905,0.273829,0,0
https://www.instagram.com/neumeiermoritz/,neumeiermoritz,,,,a,DuisburgRuhrort,0,1,1,1,1.776923,3,1,4,3,1,4,3,0.014218,0.819905,0.22094,51.269557,0.02429
https://www.instagram.com/cuigmusic/,cuigmusic,,,,a,DuisburgRuhrort,,,,,,1,0,1,1,0,1,1,0.004739,0.815166,0.197477,0,0
https://www.instagram.com/heymannjakob/,heymannjakob,,,,a,DuisburgRuhrort,,,,,,1,0,1,1,0,1,1,0.004739,0.815166,0.197477,0,0
https://www.instagram.com/deine_hochzeitsplanerin/,deine_hochzeitsplaneri,,51.022802,13.826359,a,DuisburgRuhrort,,,,,,0,0,0,0,0,0,,,0,0,0,0
https://www.instagram.com/stahlkind_steel_fashion/,stahlkind_steel_fashio,,51.399255,6.667643,a,DuisburgRuhrort,,,,,,0,0,0,0,0,0,,,0,0,0,0
https://www.instagram.com/kruemelkueche/,kruemelkuech,,51.423146,6.76074,a,DuisburgRuhrort,,,,,,0,0,0,0,0,0,,,0,0,0,0
https://www.instagram.com/grammatikoff/,grammatikof,,51.43069,6.761267,a,DuisburgRuhrort,,,,,,0,0,0,0,0,0,,,0,0,0,0
https://www.instagram.com/andreasschultekemper/,andreasschultekempe,,51.443608,7.033625,a,DuisburgRuhrort,,,,,,0,0,0,0,0,0,,,0,0,0,0
https://www.instagram.com/kreativquartier_ruhrort/,kreativquartier_ruhror,,51.451583,6.738182,a,DuisburgRuhrort,,,,,,0,0,0,0,0,0,,,0,0,0,0
https://www.instagram.com/bollwerk107/,bollwerk10,,51.452869,6.640349,a,DuisburgRuhrort,,,,,,0,0,0,0,0,0,,,0,0,0,0
https://www.instagram.com/becker.schmitz/,becker.schmit,,51.474406,6.626841,a,DuisburgRuhrort,,,,,,0,0,0,0,0,0,,,0,0,0,0
